BASE_YM,MENU_CODE,MENU_NM,NTT_CNT,NTT_PER_AVRG_MENTN_CNT
202305,CNVNC_M02001,간장·마늘치킨,1282352,0.0022
202305,KOREA_M01001,간장·양념게장,1282352,0.0262
202305,KOREA_M01002,갈비찜·뼈찜,1282352,0.0073
202305,KOREA_M02001,갈비탕,1282352,0.0117
202305,KOREA_M02002,감자탕,1282352,0.0091
202305,CNVNC_M01001,감자튀김·사이드메뉴,1282352,0.0248
202305,BARFD_M01001,견과류,1282352,0.0001
202305,KOREA_M01003,계란찜·계란말이,1282352,0.0460
202305,CNVNC_M01002,고로케·소시지빵·피자빵,1282352,0.0069
202305,KOREA_M06001,고추장찌개·돼지찌개,1282352,0.0405
202305,BARFD_M01002,골뱅이,1282352,0.0049
202305,KOREA_M01004,곰장어 요리,1282352,0.0028
202305,KOREA_M05001,곱창·막창·내장부위,1282352,0.0542
202305,KOREA_M01005,공기밥·돌솥밥,1282352,0.0071
202305,BARFD_M01003,과일안주,1282352,0.0009
202305,KOREA_M02003,국·탕,1282352,0.0226
202305,KOREA_M02004,국밥,1282352,0.0109
202305,KOREA_M03001,국수·칼국수·수제비,1282352,0.1142
202305,KOREA_M01006,굴요리,1282352,0.0029
202305,FORGN_M01001,그라탕,1282352,0.0016
202305,KOREA_M05002,기타동물,1282352,0.0003
202305,CNVNC_M02002,기타시즈닝치킨,1282352,0.0538
202305,SNACK_M01001,김밥·주먹밥,1282352,0.0296
202305,KOREA_M06002,김치찌개·참치찌개,1282352,0.0266
202305,SPECL_M01001,나베·전골,1282352,0.0463
202305,KOREA_M01008,낙지·오징어·쭈꾸미 요리,1282352,0.0927
202305,KOREA_M05003,닭갈비,1282352,0.0228
202305,CNVNC_M01003,닭강정,1282352,0.0069
202305,KOREA_M05004,닭똥집·모래집,1282352,0.0022
202305,KOREA_M05005,닭발,1282352,0.0132
202305,KOREA_M05006,닭볶음탕,1282352,0.0153
202305,SPECL_M01002,덮밥,1282352,0.0354
202305,CNVNC_M01004,도넛·꽈배기,1282352,0.0152
202305,SPECL_M01003,도시락,1282352,0.0022
202305,SPECL_M01004,돈가스,1282352,0.0460
202305,FORGN_M01003,돈부리,1282352,0.0156
202305,FORGN_M01004,동남아음식,1282352,0.0067
202305,KOREA_M05007,돼지갈비·주물럭·양념고기,1282352,0.0318
202305,KOREA_M05008,돼지고기 구이,1282352,0.1686
202305,KOREA_M06003,된장찌개·청국장,1282352,0.0590
202305,SPECL_M01005,두부요리,1282352,0.0218
202305,CNVNC_M01005,떡·모찌,1282352,0.0507
202305,SNACK_M01002,떡볶이,1282352,0.0452
202305,DRINK_M01001,라떼류음료,1282352,0.0889
